dataset,image_filename,cell_id,x_pixel,y_pixel,class_bethesda,binary_label,crop_path,crop_valid,split
CRIC,477a31e5481902c6624a3d0407be13bf.png,3175,827,179,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3175.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3176,968,144,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3176.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3177,1160,109,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3177.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3178,1184,112,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3178.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3179,868,420,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3179.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3180,915,385,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3180.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3181,663,557,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3181.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3182,1152,824,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3182.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3183,1218,777,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3183.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3184,1165,975,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3184.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3185,1085,919,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3185.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3186,1222,934,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3186.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3187,467,729,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3187.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3188,409,629,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3188.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3189,522,208,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3189.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3190,504,220,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3190.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3191,470,284,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3191.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3192,497,335,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3192.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3193,498,321,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3193.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3194,518,306,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3194.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3195,520,388,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3195.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3196,512,371,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3196.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3197,568,376,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3197.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3198,477,383,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3198.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3199,440,346,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3199.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3200,432,368,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3200.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3201,424,433,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3201.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3202,438,475,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3202.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3203,339,384,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3203.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3204,238,245,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3204.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3205,365,265,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3205.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3206,1123,52,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3206.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3207,987,165,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3207.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3208,177,83,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3208.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3209,144,99,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3209.png,True,train
CRIC,1e4460705ccdffafa78ceef35bf11ad2.png,3210,635,800,ASC-US,1,data\processed\cric_crops\1e4460705ccdffafa78ceef35bf11ad2_cell_3210.png,True,train
CRIC,1e4460705ccdffafa78ceef35bf11ad2.png,3211,653,874,ASC-US,1,data\processed\cric_crops\1e4460705ccdffafa78ceef35bf11ad2_cell_3211.png,True,train
CRIC,1e4460705ccdffafa78ceef35bf11ad2.png,3212,360,628,ASC-US,1,data\processed\cric_crops\1e4460705ccdffafa78ceef35bf11ad2_cell_3212.png,True,train
CRIC,1e4460705ccdffafa78ceef35bf11ad2.png,3213,303,430,ASC-US,1,data\processed\cric_crops\1e4460705ccdffafa78ceef35bf11ad2_cell_3213.png,True,train
CRIC,1e4460705ccdffafa78ceef35bf11ad2.png,3214,230,440,ASC-US,1,data\processed\cric_crops\1e4460705ccdffafa78ceef35bf11ad2_cell_3214.png,True,train
CRIC,1e4460705ccdffafa78ceef35bf11ad2.png,3215,555,256,Negative for intraepithelial lesion,0,data\processed\cric_crops\1e4460705ccdffafa78ceef35bf11ad2_cell_3215.png,True,train
CRIC,1e4460705ccdffafa78ceef35bf11ad2.png,3216,462,249,Negative for intraepithelial lesion,0,data\processed\cric_crops\1e4460705ccdffafa78ceef35bf11ad2_cell_3216.png,True,train
CRIC,1e4460705ccdffafa78ceef35bf11ad2.png,3217,354,329,Negative for intraepithelial lesion,0,data\processed\cric_crops\1e4460705ccdffafa78ceef35bf11ad2_cell_3217.png,True,train
CRIC,1e4460705ccdffafa78ceef35bf11ad2.png,3218,627,365,Negative for intraepithelial lesion,0,data\processed\cric_crops\1e4460705ccdffafa78ceef35bf11ad2_cell_3218.png,True,train
CRIC,1e4460705ccdffafa78ceef35bf11ad2.png,3219,884,249,Negative for intraepithelial lesion,0,data\processed\cric_crops\1e4460705ccdffafa78ceef35bf11ad2_cell_3219.png,True,train
CRIC,1e4460705ccdffafa78ceef35bf11ad2.png,3220,1159,186,Negative for intraepithelial lesion,0,data\processed\cric_crops\1e4460705ccdffafa78ceef35bf11ad2_cell_3220.png,True,train
CRIC,1e4460705ccdffafa78ceef35bf11ad2.png,3221,847,538,Negative for intraepithelial lesion,0,data\processed\cric_crops\1e4460705ccdffafa78ceef35bf11ad2_cell_3221.png,True,train
CRIC,1e4460705ccdffafa78ceef35bf11ad2.png,3222,890,465,Negative for intraepithelial lesion,0,data\processed\cric_crops\1e4460705ccdffafa78ceef35bf11ad2_cell_3222.png,True,train
CRIC,1e4460705ccdffafa78ceef35bf11ad2.png,3223,793,496,Negative for intraepithelial lesion,0,data\processed\cric_crops\1e4460705ccdffafa78ceef35bf11ad2_cell_3223.png,True,train
CRIC,1e4460705ccdffafa78ceef35bf11ad2.png,3224,1085,752,Negative for intraepithelial lesion,0,data\processed\cric_crops\1e4460705ccdffafa78ceef35bf11ad2_cell_3224.png,True,train
CRIC,1e4460705ccdffafa78ceef35bf11ad2.png,3225,322,680,ASC-US,1,data\processed\cric_crops\1e4460705ccdffafa78ceef35bf11ad2_cell_3225.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3226,803,310,LSIL,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3226.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3227,817,229,LSIL,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3227.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3228,847,494,LSIL,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3228.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3229,892,412,LSIL,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3229.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3230,659,597,LSIL,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3230.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3231,769,247,LSIL,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3231.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3232,827,453,LSIL,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3232.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3233,699,514,LSIL,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3233.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3234,763,486,LSIL,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3234.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3235,690,549,LSIL,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3235.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3236,614,543,LSIL,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3236.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3237,768,530,LSIL,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3237.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3238,452,481,ASC-US,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3238.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3239,594,661,ASC-US,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3239.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3240,730,619,ASC-US,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3240.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3241,762,417,LSIL,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3241.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3242,529,348,ASC-US,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3242.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3243,862,182,ASC-US,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3243.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3244,668,782,Negative for intraepithelial lesion,0,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3244.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3245,776,790,Negative for intraepithelial lesion,0,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3245.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3246,651,201,Negative for intraepithelial lesion,0,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3246.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3247,814,757,Negative for intraepithelial lesion,0,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3247.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3248,789,182,ASC-US,1,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3248.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3249,464,339,ASC-US,1,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3249.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3250,444,357,ASC-US,1,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3250.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3251,439,132,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3251.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3252,319,192,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3252.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3253,328,33,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3253.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3254,330,257,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3254.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3255,249,319,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3255.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3256,37,304,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3256.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3257,254,414,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3257.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3258,257,464,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3258.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3259,307,410,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3259.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3260,94,302,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3260.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3261,353,327,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3261.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3262,400,469,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3262.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3263,442,424,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3263.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3264,1055,363,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3264.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3265,1107,549,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3265.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3266,629,764,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3266.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3267,494,677,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3267.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3268,309,619,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3268.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3269,257,602,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3269.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3270,962,615,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3270.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3271,937,456,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3271.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3272,157,340,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3272.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3273,164,299,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3273.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3274,639,544,ASC-US,1,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3274.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3275,613,506,ASC-US,1,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3275.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3276,588,549,ASC-US,1,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3276.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3277,992,825,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3277.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3278,825,804,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3278.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3279,775,896,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3279.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3280,665,804,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3280.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3281,898,860,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3281.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3282,613,824,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3282.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3283,580,721,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3283.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3284,864,707,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3284.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3285,763,876,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3285.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3286,778,589,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3286.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3287,848,592,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3287.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3288,872,665,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3288.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3289,718,382,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3289.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3290,1267,64,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3290.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3291,1170,253,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3291.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3292,72,54,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3292.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3293,70,164,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3293.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3294,94,167,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3294.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3295,48,230,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3295.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3296,70,340,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3296.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3297,173,245,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3297.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3298,218,294,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3298.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3299,103,355,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3299.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3300,252,328,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3300.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3301,315,280,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3301.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3302,203,441,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3302.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3303,175,391,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3303.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3304,440,413,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3304.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3305,229,462,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3305.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3306,285,445,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3306.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3307,59,450,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3307.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3308,123,405,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3308.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3309,50,498,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3309.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3310,72,570,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3310.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3311,120,588,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3311.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3312,158,546,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3312.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3313,154,487,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3313.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3314,295,510,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3314.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3315,377,570,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3315.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3316,453,588,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3316.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3317,433,839,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3317.png,True,train
