dataset,image_filename,cell_id,x_pixel,y_pixel,class_bethesda,binary_label,crop_path,crop_valid,split
CRIC,eddca08930f139f44c5d22a48d9f2909.png,4422,1061,172,Negative for intraepithelial lesion,0,data\processed\cric_crops\eddca08930f139f44c5d22a48d9f2909_cell_4422.png,True,train
CRIC,eddca08930f139f44c5d22a48d9f2909.png,4426,1031,260,Negative for intraepithelial lesion,0,data\processed\cric_crops\eddca08930f139f44c5d22a48d9f2909_cell_4426.png,True,train
CRIC,eddca08930f139f44c5d22a48d9f2909.png,4444,857,556,Negative for intraepithelial lesion,0,data\processed\cric_crops\eddca08930f139f44c5d22a48d9f2909_cell_4444.png,True,train
CRIC,379c7ce231b0c43a3d9a964680573dce.png,4457,539,89,Negative for intraepithelial lesion,0,data\processed\cric_crops\379c7ce231b0c43a3d9a964680573dce_cell_4457.png,True,train
CRIC,379c7ce231b0c43a3d9a964680573dce.png,4458,861,498,Negative for intraepithelial lesion,0,data\processed\cric_crops\379c7ce231b0c43a3d9a964680573dce_cell_4458.png,True,train
CRIC,379c7ce231b0c43a3d9a964680573dce.png,4470,1214,1003,Negative for intraepithelial lesion,0,data\processed\cric_crops\379c7ce231b0c43a3d9a964680573dce_cell_4470.png,True,train
CRIC,f6ed8a6797cceb43ed891679cd4434de.png,4520,148,202,LSIL,1,data\processed\cric_crops\f6ed8a6797cceb43ed891679cd4434de_cell_4520.png,True,train
CRIC,f6ed8a6797cceb43ed891679cd4434de.png,4525,179,288,LSIL,1,data\processed\cric_crops\f6ed8a6797cceb43ed891679cd4434de_cell_4525.png,True,train
CRIC,f6ed8a6797cceb43ed891679cd4434de.png,4528,259,303,LSIL,1,data\processed\cric_crops\f6ed8a6797cceb43ed891679cd4434de_cell_4528.png,True,train
CRIC,f6ed8a6797cceb43ed891679cd4434de.png,4550,533,724,LSIL,1,data\processed\cric_crops\f6ed8a6797cceb43ed891679cd4434de_cell_4550.png,True,train
CRIC,fcc9c7e2fc1a0f4d30fa745308d15194.png,4665,1029,428,Negative for intraepithelial lesion,0,data\processed\cric_crops\fcc9c7e2fc1a0f4d30fa745308d15194_cell_4665.png,True,train
CRIC,fcc9c7e2fc1a0f4d30fa745308d15194.png,4670,630,636,LSIL,1,data\processed\cric_crops\fcc9c7e2fc1a0f4d30fa745308d15194_cell_4670.png,True,train
CRIC,f996f3195bdb1c5ed08d97272ae16e62.png,4690,604,582,Negative for intraepithelial lesion,0,data\processed\cric_crops\f996f3195bdb1c5ed08d97272ae16e62_cell_4690.png,True,train
CRIC,2fd118764c0afa9a4e1ccbe9bd8210a5.png,4734,908,468,Negative for intraepithelial lesion,0,data\processed\cric_crops\2fd118764c0afa9a4e1ccbe9bd8210a5_cell_4734.png,True,train
CRIC,2fd118764c0afa9a4e1ccbe9bd8210a5.png,4739,464,672,Negative for intraepithelial lesion,0,data\processed\cric_crops\2fd118764c0afa9a4e1ccbe9bd8210a5_cell_4739.png,True,train
CRIC,5b3e7408f7ab2a8bce36cfda5a1e121b.png,4756,287,738,Negative for intraepithelial lesion,0,data\processed\cric_crops\5b3e7408f7ab2a8bce36cfda5a1e121b_cell_4756.png,True,train
CRIC,5b3e7408f7ab2a8bce36cfda5a1e121b.png,4780,135,11,Negative for intraepithelial lesion,0,data\processed\cric_crops\5b3e7408f7ab2a8bce36cfda5a1e121b_cell_4780.png,True,train
CRIC,3b73689cbb3b2a04a1a713230459f7e5.png,4849,107,973,Negative for intraepithelial lesion,0,data\processed\cric_crops\3b73689cbb3b2a04a1a713230459f7e5_cell_4849.png,True,train
CRIC,3c6531547003951472ce20fa1de720fc.png,4941,984,306,Negative for intraepithelial lesion,0,data\processed\cric_crops\3c6531547003951472ce20fa1de720fc_cell_4941.png,True,train
CRIC,9c42ed347e00dc159b9fb767b52de139.png,4953,954,153,Negative for intraepithelial lesion,0,data\processed\cric_crops\9c42ed347e00dc159b9fb767b52de139_cell_4953.png,True,train
CRIC,cafba392717cd7b7077f8aec6d99296c.png,5001,323,333,Negative for intraepithelial lesion,0,data\processed\cric_crops\cafba392717cd7b7077f8aec6d99296c_cell_5001.png,True,train
CRIC,c0dad84e596a1fd11720827eda489983.png,5128,884,240,Negative for intraepithelial lesion,0,data\processed\cric_crops\c0dad84e596a1fd11720827eda489983_cell_5128.png,True,train
CRIC,c0dad84e596a1fd11720827eda489983.png,5143,377,670,LSIL,1,data\processed\cric_crops\c0dad84e596a1fd11720827eda489983_cell_5143.png,True,train
CRIC,5c7feaaf66d0981fe28378fbab186509.png,5185,369,785,Negative for intraepithelial lesion,0,data\processed\cric_crops\5c7feaaf66d0981fe28378fbab186509_cell_5185.png,True,train
CRIC,5c7feaaf66d0981fe28378fbab186509.png,5194,1182,122,LSIL,1,data\processed\cric_crops\5c7feaaf66d0981fe28378fbab186509_cell_5194.png,True,train
CRIC,430addb0dc6daf0e6271fb6efe1a9777.png,5221,323,488,LSIL,1,data\processed\cric_crops\430addb0dc6daf0e6271fb6efe1a9777_cell_5221.png,True,train
CRIC,430addb0dc6daf0e6271fb6efe1a9777.png,5226,433,412,LSIL,1,data\processed\cric_crops\430addb0dc6daf0e6271fb6efe1a9777_cell_5226.png,True,train
CRIC,8f4f6c8c7589b41794bb248571026f1f.png,5296,1022,899,Negative for intraepithelial lesion,0,data\processed\cric_crops\8f4f6c8c7589b41794bb248571026f1f_cell_5296.png,True,train
CRIC,d44546808b8c6976fbc7946f370562c4.png,5364,262,549,ASC-US,1,data\processed\cric_crops\d44546808b8c6976fbc7946f370562c4_cell_5364.png,True,train
CRIC,b8df9a1c242fc6f825df3d16a1de8588.png,5403,819,515,LSIL,1,data\processed\cric_crops\b8df9a1c242fc6f825df3d16a1de8588_cell_5403.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5496,1115,372,Negative for intraepithelial lesion,0,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5496.png,True,train
CRIC,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5520,518,277,LSIL,1,data\processed\cric_crops\4bae321eaa4fedb2a75bf5c53b14b4f4_cell_5520.png,True,train
CRIC,cb206130cf379df998fa4fd995411ea7.png,5564,592,285,LSIL,1,data\processed\cric_crops\cb206130cf379df998fa4fd995411ea7_cell_5564.png,True,train
CRIC,b1f43c3a74ea03d4df18696b710a3fc4.png,5610,695,558,Negative for intraepithelial lesion,0,data\processed\cric_crops\b1f43c3a74ea03d4df18696b710a3fc4_cell_5610.png,True,train
CRIC,eeabc7b91c5ab80afd2907f4111c6376.png,5619,1038,642,Negative for intraepithelial lesion,0,data\processed\cric_crops\eeabc7b91c5ab80afd2907f4111c6376_cell_5619.png,True,train
CRIC,1c900ddde4d55e63c0d06c4854b29f89.png,5630,387,457,Negative for intraepithelial lesion,0,data\processed\cric_crops\1c900ddde4d55e63c0d06c4854b29f89_cell_5630.png,True,train
CRIC,7c09a4a52e0cb6ffc6a10044dd321123.png,5645,317,733,Negative for intraepithelial lesion,0,data\processed\cric_crops\7c09a4a52e0cb6ffc6a10044dd321123_cell_5645.png,True,train
CRIC,5633910bdb41ea5626f7b60a8ef80af0.png,5659,647,335,Negative for intraepithelial lesion,0,data\processed\cric_crops\5633910bdb41ea5626f7b60a8ef80af0_cell_5659.png,True,train
CRIC,e8795423a9b8dadabdfaac3547c17abe.png,5683,808,393,Negative for intraepithelial lesion,0,data\processed\cric_crops\e8795423a9b8dadabdfaac3547c17abe_cell_5683.png,True,train
CRIC,b5cde4d2a21fb2e2d70db49b1db1df50.png,5723,183,330,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5cde4d2a21fb2e2d70db49b1db1df50_cell_5723.png,True,train
CRIC,6df65e12916327e0c88c75191451a3f7.png,5751,823,559,Negative for intraepithelial lesion,0,data\processed\cric_crops\6df65e12916327e0c88c75191451a3f7_cell_5751.png,True,train
CRIC,49c8feec9afcd85f1f9b16908c34bdca.png,5849,900,425,Negative for intraepithelial lesion,0,data\processed\cric_crops\49c8feec9afcd85f1f9b16908c34bdca_cell_5849.png,True,train
CRIC,acd5b382631b7f7b22d5be5b42ebac05.png,5856,432,408,Negative for intraepithelial lesion,0,data\processed\cric_crops\acd5b382631b7f7b22d5be5b42ebac05_cell_5856.png,True,train
CRIC,acd5b382631b7f7b22d5be5b42ebac05.png,5878,1097,490,Negative for intraepithelial lesion,0,data\processed\cric_crops\acd5b382631b7f7b22d5be5b42ebac05_cell_5878.png,True,train
CRIC,8042f9c026bca2cf1761489102ea284f.png,5900,848,642,Negative for intraepithelial lesion,0,data\processed\cric_crops\8042f9c026bca2cf1761489102ea284f_cell_5900.png,True,train
CRIC,3ae2fc6e5e6530f3291e21a8937c71b3.png,5916,536,471,Negative for intraepithelial lesion,0,data\processed\cric_crops\3ae2fc6e5e6530f3291e21a8937c71b3_cell_5916.png,True,train
CRIC,3ae2fc6e5e6530f3291e21a8937c71b3.png,5921,883,540,Negative for intraepithelial lesion,0,data\processed\cric_crops\3ae2fc6e5e6530f3291e21a8937c71b3_cell_5921.png,True,train
CRIC,c41261e68aabdf7ff5d4bc90c2efd8f3.png,6003,1194,79,Negative for intraepithelial lesion,0,data\processed\cric_crops\c41261e68aabdf7ff5d4bc90c2efd8f3_cell_6003.png,True,train
CRIC,ec14a8dad00ce2aa24bae8dd2683077b.png,6020,484,247,Negative for intraepithelial lesion,0,data\processed\cric_crops\ec14a8dad00ce2aa24bae8dd2683077b_cell_6020.png,True,train
CRIC,ec14a8dad00ce2aa24bae8dd2683077b.png,6021,1101,265,Negative for intraepithelial lesion,0,data\processed\cric_crops\ec14a8dad00ce2aa24bae8dd2683077b_cell_6021.png,True,train
CRIC,ec14a8dad00ce2aa24bae8dd2683077b.png,6026,1096,343,Negative for intraepithelial lesion,0,data\processed\cric_crops\ec14a8dad00ce2aa24bae8dd2683077b_cell_6026.png,True,train
CRIC,ec14a8dad00ce2aa24bae8dd2683077b.png,6028,1162,443,Negative for intraepithelial lesion,0,data\processed\cric_crops\ec14a8dad00ce2aa24bae8dd2683077b_cell_6028.png,True,train
CRIC,ec14a8dad00ce2aa24bae8dd2683077b.png,6040,1254,641,Negative for intraepithelial lesion,0,data\processed\cric_crops\ec14a8dad00ce2aa24bae8dd2683077b_cell_6040.png,True,train
CRIC,ec14a8dad00ce2aa24bae8dd2683077b.png,6050,1052,990,Negative for intraepithelial lesion,0,data\processed\cric_crops\ec14a8dad00ce2aa24bae8dd2683077b_cell_6050.png,True,train
CRIC,055cde67bf7565df83f914b053ab86eb.png,6130,367,141,Negative for intraepithelial lesion,0,data\processed\cric_crops\055cde67bf7565df83f914b053ab86eb_cell_6130.png,True,train
CRIC,055cde67bf7565df83f914b053ab86eb.png,6133,776,5,Negative for intraepithelial lesion,0,data\processed\cric_crops\055cde67bf7565df83f914b053ab86eb_cell_6133.png,True,train
CRIC,b8491225e9d46d5f48c33c310b7d2755.png,6187,625,514,Negative for intraepithelial lesion,0,data\processed\cric_crops\b8491225e9d46d5f48c33c310b7d2755_cell_6187.png,True,train
CRIC,b8491225e9d46d5f48c33c310b7d2755.png,6197,30,616,Negative for intraepithelial lesion,0,data\processed\cric_crops\b8491225e9d46d5f48c33c310b7d2755_cell_6197.png,True,train
CRIC,c01b36e0a384197ca9a2e6bcd2c552e1.png,6240,1065,246,Negative for intraepithelial lesion,0,data\processed\cric_crops\c01b36e0a384197ca9a2e6bcd2c552e1_cell_6240.png,True,train
CRIC,ae9ad0a0e62cb046468591ce92237bfc.png,6335,583,292,Negative for intraepithelial lesion,0,data\processed\cric_crops\ae9ad0a0e62cb046468591ce92237bfc_cell_6335.png,True,train
CRIC,ae9ad0a0e62cb046468591ce92237bfc.png,6337,868,26,Negative for intraepithelial lesion,0,data\processed\cric_crops\ae9ad0a0e62cb046468591ce92237bfc_cell_6337.png,True,train
CRIC,ae9ad0a0e62cb046468591ce92237bfc.png,6355,94,917,Negative for intraepithelial lesion,0,data\processed\cric_crops\ae9ad0a0e62cb046468591ce92237bfc_cell_6355.png,True,train
CRIC,c0d57801655afd0ab48ad3f1e4b43603.png,6400,370,436,Negative for intraepithelial lesion,0,data\processed\cric_crops\c0d57801655afd0ab48ad3f1e4b43603_cell_6400.png,True,train
CRIC,f015142693fefeb45ad5202b66404293.png,6442,878,172,Negative for intraepithelial lesion,0,data\processed\cric_crops\f015142693fefeb45ad5202b66404293_cell_6442.png,True,train
CRIC,bcebe0cdee9c892e34e20a5bf3e96a20.png,6486,129,791,Negative for intraepithelial lesion,0,data\processed\cric_crops\bcebe0cdee9c892e34e20a5bf3e96a20_cell_6486.png,True,train
CRIC,bcebe0cdee9c892e34e20a5bf3e96a20.png,6492,578,540,Negative for intraepithelial lesion,0,data\processed\cric_crops\bcebe0cdee9c892e34e20a5bf3e96a20_cell_6492.png,True,train
CRIC,bcebe0cdee9c892e34e20a5bf3e96a20.png,6494,580,810,Negative for intraepithelial lesion,0,data\processed\cric_crops\bcebe0cdee9c892e34e20a5bf3e96a20_cell_6494.png,True,train
CRIC,bcebe0cdee9c892e34e20a5bf3e96a20.png,6502,1025,203,Negative for intraepithelial lesion,0,data\processed\cric_crops\bcebe0cdee9c892e34e20a5bf3e96a20_cell_6502.png,True,train
CRIC,8d62bc0267b58954ef9fa8e355d6ec22.png,6530,210,792,Negative for intraepithelial lesion,0,data\processed\cric_crops\8d62bc0267b58954ef9fa8e355d6ec22_cell_6530.png,True,train
CRIC,4a34b60331799fdc99ccce2ac9531a9d.png,6623,922,886,Negative for intraepithelial lesion,0,data\processed\cric_crops\4a34b60331799fdc99ccce2ac9531a9d_cell_6623.png,True,train
CRIC,4a34b60331799fdc99ccce2ac9531a9d.png,6631,412,115,Negative for intraepithelial lesion,0,data\processed\cric_crops\4a34b60331799fdc99ccce2ac9531a9d_cell_6631.png,True,train
CRIC,4a34b60331799fdc99ccce2ac9531a9d.png,6635,897,136,Negative for intraepithelial lesion,0,data\processed\cric_crops\4a34b60331799fdc99ccce2ac9531a9d_cell_6635.png,True,train
CRIC,7d9c47264d5ffa28fdb561d0be14bb90.png,6655,705,564,Negative for intraepithelial lesion,0,data\processed\cric_crops\7d9c47264d5ffa28fdb561d0be14bb90_cell_6655.png,True,train
CRIC,a42845987c650d7243ad0c08e97debf5.png,6776,595,123,Negative for intraepithelial lesion,0,data\processed\cric_crops\a42845987c650d7243ad0c08e97debf5_cell_6776.png,True,train
CRIC,a42845987c650d7243ad0c08e97debf5.png,6779,561,270,Negative for intraepithelial lesion,0,data\processed\cric_crops\a42845987c650d7243ad0c08e97debf5_cell_6779.png,True,train
CRIC,a42845987c650d7243ad0c08e97debf5.png,6795,557,838,Negative for intraepithelial lesion,0,data\processed\cric_crops\a42845987c650d7243ad0c08e97debf5_cell_6795.png,True,train
CRIC,a42845987c650d7243ad0c08e97debf5.png,6797,428,985,Negative for intraepithelial lesion,0,data\processed\cric_crops\a42845987c650d7243ad0c08e97debf5_cell_6797.png,True,train
CRIC,a42845987c650d7243ad0c08e97debf5.png,6811,956,411,Negative for intraepithelial lesion,0,data\processed\cric_crops\a42845987c650d7243ad0c08e97debf5_cell_6811.png,True,train
CRIC,c642b1c083b38d9b56724bc76867459e.png,6900,64,123,Negative for intraepithelial lesion,0,data\processed\cric_crops\c642b1c083b38d9b56724bc76867459e_cell_6900.png,True,train
CRIC,c642b1c083b38d9b56724bc76867459e.png,6907,502,200,Negative for intraepithelial lesion,0,data\processed\cric_crops\c642b1c083b38d9b56724bc76867459e_cell_6907.png,True,train
CRIC,e9743b8e738f3f0bd2a084cbf8dc1cab.png,6975,633,957,Negative for intraepithelial lesion,0,data\processed\cric_crops\e9743b8e738f3f0bd2a084cbf8dc1cab_cell_6975.png,True,train
CRIC,d87688d665139adb1d9dec9f902fa4a9.png,6985,244,190,Negative for intraepithelial lesion,0,data\processed\cric_crops\d87688d665139adb1d9dec9f902fa4a9_cell_6985.png,True,train
CRIC,84c4b1e0a44ff6f6ce78e04f751518ed.png,7030,335,174,Negative for intraepithelial lesion,0,data\processed\cric_crops\84c4b1e0a44ff6f6ce78e04f751518ed_cell_7030.png,True,train
CRIC,84c4b1e0a44ff6f6ce78e04f751518ed.png,7060,412,28,Negative for intraepithelial lesion,0,data\processed\cric_crops\84c4b1e0a44ff6f6ce78e04f751518ed_cell_7060.png,True,train
CRIC,a83df706a2f6abcc60ee209fc3cb9b64.png,7071,695,634,Negative for intraepithelial lesion,0,data\processed\cric_crops\a83df706a2f6abcc60ee209fc3cb9b64_cell_7071.png,True,train
CRIC,a83df706a2f6abcc60ee209fc3cb9b64.png,7073,764,822,Negative for intraepithelial lesion,0,data\processed\cric_crops\a83df706a2f6abcc60ee209fc3cb9b64_cell_7073.png,True,train
CRIC,a83df706a2f6abcc60ee209fc3cb9b64.png,7081,648,400,Negative for intraepithelial lesion,0,data\processed\cric_crops\a83df706a2f6abcc60ee209fc3cb9b64_cell_7081.png,True,train
CRIC,a83df706a2f6abcc60ee209fc3cb9b64.png,7089,1064,491,Negative for intraepithelial lesion,0,data\processed\cric_crops\a83df706a2f6abcc60ee209fc3cb9b64_cell_7089.png,True,train
CRIC,a83df706a2f6abcc60ee209fc3cb9b64.png,7090,1094,368,Negative for intraepithelial lesion,0,data\processed\cric_crops\a83df706a2f6abcc60ee209fc3cb9b64_cell_7090.png,True,train
CRIC,21b6561df430853f3831fd83389c109f.png,7142,958,496,Negative for intraepithelial lesion,0,data\processed\cric_crops\21b6561df430853f3831fd83389c109f_cell_7142.png,True,train
CRIC,21b6561df430853f3831fd83389c109f.png,7159,370,666,Negative for intraepithelial lesion,0,data\processed\cric_crops\21b6561df430853f3831fd83389c109f_cell_7159.png,True,train
CRIC,21b6561df430853f3831fd83389c109f.png,7161,474,724,Negative for intraepithelial lesion,0,data\processed\cric_crops\21b6561df430853f3831fd83389c109f_cell_7161.png,True,train
CRIC,21b6561df430853f3831fd83389c109f.png,7174,203,804,Negative for intraepithelial lesion,0,data\processed\cric_crops\21b6561df430853f3831fd83389c109f_cell_7174.png,True,train
CRIC,21b6561df430853f3831fd83389c109f.png,7184,96,831,Negative for intraepithelial lesion,0,data\processed\cric_crops\21b6561df430853f3831fd83389c109f_cell_7184.png,True,train
CRIC,ccfee7ab69cc4221156c47426b0e8ec8.png,7270,349,469,Negative for intraepithelial lesion,0,data\processed\cric_crops\ccfee7ab69cc4221156c47426b0e8ec8_cell_7270.png,True,train
CRIC,ccfee7ab69cc4221156c47426b0e8ec8.png,7280,604,642,Negative for intraepithelial lesion,0,data\processed\cric_crops\ccfee7ab69cc4221156c47426b0e8ec8_cell_7280.png,True,train
CRIC,624930d9bfc4219ba1bdd73ea3fed13b.png,7328,682,849,Negative for intraepithelial lesion,0,data\processed\cric_crops\624930d9bfc4219ba1bdd73ea3fed13b_cell_7328.png,True,train
CRIC,624930d9bfc4219ba1bdd73ea3fed13b.png,7330,194,917,Negative for intraepithelial lesion,0,data\processed\cric_crops\624930d9bfc4219ba1bdd73ea3fed13b_cell_7330.png,True,train
CRIC,624930d9bfc4219ba1bdd73ea3fed13b.png,7335,1109,897,Negative for intraepithelial lesion,0,data\processed\cric_crops\624930d9bfc4219ba1bdd73ea3fed13b_cell_7335.png,True,train
CRIC,edc3ac951f31fca241b7f04d2c5daac5.png,7402,1048,650,Negative for intraepithelial lesion,0,data\processed\cric_crops\edc3ac951f31fca241b7f04d2c5daac5_cell_7402.png,True,train
CRIC,0b1732c713ea3f212e602c004fedeb65.png,7474,1197,942,Negative for intraepithelial lesion,0,data\processed\cric_crops\0b1732c713ea3f212e602c004fedeb65_cell_7474.png,True,train
CRIC,0b1732c713ea3f212e602c004fedeb65.png,7483,747,821,Negative for intraepithelial lesion,0,data\processed\cric_crops\0b1732c713ea3f212e602c004fedeb65_cell_7483.png,True,train
CRIC,0b1732c713ea3f212e602c004fedeb65.png,7500,674,963,Negative for intraepithelial lesion,0,data\processed\cric_crops\0b1732c713ea3f212e602c004fedeb65_cell_7500.png,True,train
CRIC,5f5ca39f3cb7338eeaec5f00faa11447.png,7509,413,77,Negative for intraepithelial lesion,0,data\processed\cric_crops\5f5ca39f3cb7338eeaec5f00faa11447_cell_7509.png,True,train
CRIC,5f5ca39f3cb7338eeaec5f00faa11447.png,7535,428,757,Negative for intraepithelial lesion,0,data\processed\cric_crops\5f5ca39f3cb7338eeaec5f00faa11447_cell_7535.png,True,train
CRIC,5f5ca39f3cb7338eeaec5f00faa11447.png,7539,677,548,Negative for intraepithelial lesion,0,data\processed\cric_crops\5f5ca39f3cb7338eeaec5f00faa11447_cell_7539.png,True,train
CRIC,5f5ca39f3cb7338eeaec5f00faa11447.png,7543,682,932,Negative for intraepithelial lesion,0,data\processed\cric_crops\5f5ca39f3cb7338eeaec5f00faa11447_cell_7543.png,True,train
CRIC,5f5ca39f3cb7338eeaec5f00faa11447.png,7544,557,867,Negative for intraepithelial lesion,0,data\processed\cric_crops\5f5ca39f3cb7338eeaec5f00faa11447_cell_7544.png,True,train
CRIC,023fcddb41b212f8ac3edde190d4ae5c.png,7585,777,138,Negative for intraepithelial lesion,0,data\processed\cric_crops\023fcddb41b212f8ac3edde190d4ae5c_cell_7585.png,True,train
CRIC,023fcddb41b212f8ac3edde190d4ae5c.png,7595,98,889,Negative for intraepithelial lesion,0,data\processed\cric_crops\023fcddb41b212f8ac3edde190d4ae5c_cell_7595.png,True,train
CRIC,688bb88091ed6d58563888211455a559.png,7605,421,789,HSIL,1,data\processed\cric_crops\688bb88091ed6d58563888211455a559_cell_7605.png,True,train
CRIC,ee5338ab73b4db0c88f9e9dc98aca68e.png,7620,733,446,SCC,1,data\processed\cric_crops\ee5338ab73b4db0c88f9e9dc98aca68e_cell_7620.png,True,train
CRIC,9b77f6a1b82859bc68b26fae965564fa.png,7734,700,738,SCC,1,data\processed\cric_crops\9b77f6a1b82859bc68b26fae965564fa_cell_7734.png,True,train
CRIC,9b77f6a1b82859bc68b26fae965564fa.png,7749,1143,555,SCC,1,data\processed\cric_crops\9b77f6a1b82859bc68b26fae965564fa_cell_7749.png,True,train
CRIC,9b712bff27856e5b7a14e4bbf67a4abc.png,7779,694,740,HSIL,1,data\processed\cric_crops\9b712bff27856e5b7a14e4bbf67a4abc_cell_7779.png,True,train
CRIC,4bdf1fe55c86e3fd82c022a744de5958.png,7898,1074,280,SCC,1,data\processed\cric_crops\4bdf1fe55c86e3fd82c022a744de5958_cell_7898.png,True,train
CRIC,4bdf1fe55c86e3fd82c022a744de5958.png,7903,163,714,LSIL,1,data\processed\cric_crops\4bdf1fe55c86e3fd82c022a744de5958_cell_7903.png,True,train
CRIC,4bdf1fe55c86e3fd82c022a744de5958.png,7906,860,841,HSIL,1,data\processed\cric_crops\4bdf1fe55c86e3fd82c022a744de5958_cell_7906.png,True,train
CRIC,81508bd550a84bbe5731b93048e54270.png,7912,652,641,SCC,1,data\processed\cric_crops\81508bd550a84bbe5731b93048e54270_cell_7912.png,True,train
CRIC,de81ced6d8b99536da382f09b4290d70.png,7997,1058,724,LSIL,1,data\processed\cric_crops\de81ced6d8b99536da382f09b4290d70_cell_7997.png,True,train
CRIC,de81ced6d8b99536da382f09b4290d70.png,8009,107,799,HSIL,1,data\processed\cric_crops\de81ced6d8b99536da382f09b4290d70_cell_8009.png,True,train
CRIC,c7adf1972424f069b6355c500962722f.png,8016,1022,113,HSIL,1,data\processed\cric_crops\c7adf1972424f069b6355c500962722f_cell_8016.png,True,train
CRIC,c7adf1972424f069b6355c500962722f.png,8046,1250,132,ASC-US,1,data\processed\cric_crops\c7adf1972424f069b6355c500962722f_cell_8046.png,True,train
CRIC,6bb20c67c4013e8805d0f64315b9bcb1.png,8060,559,727,HSIL,1,data\processed\cric_crops\6bb20c67c4013e8805d0f64315b9bcb1_cell_8060.png,True,train
CRIC,6bb20c67c4013e8805d0f64315b9bcb1.png,8068,720,661,HSIL,1,data\processed\cric_crops\6bb20c67c4013e8805d0f64315b9bcb1_cell_8068.png,True,train
CRIC,6bb20c67c4013e8805d0f64315b9bcb1.png,8074,468,795,HSIL,1,data\processed\cric_crops\6bb20c67c4013e8805d0f64315b9bcb1_cell_8074.png,True,train
CRIC,6bb20c67c4013e8805d0f64315b9bcb1.png,8085,947,841,HSIL,1,data\processed\cric_crops\6bb20c67c4013e8805d0f64315b9bcb1_cell_8085.png,True,train
CRIC,6bb20c67c4013e8805d0f64315b9bcb1.png,8123,942,356,ASC-US,1,data\processed\cric_crops\6bb20c67c4013e8805d0f64315b9bcb1_cell_8123.png,True,train
CRIC,0f023f6ad3d33b33334016798995fe53.png,8162,675,437,Negative for intraepithelial lesion,0,data\processed\cric_crops\0f023f6ad3d33b33334016798995fe53_cell_8162.png,True,train
CRIC,dd61f345bc7cdcbf3bb86d58eb0992b4.png,8174,465,525,Negative for intraepithelial lesion,0,data\processed\cric_crops\dd61f345bc7cdcbf3bb86d58eb0992b4_cell_8174.png,True,train
CRIC,dd61f345bc7cdcbf3bb86d58eb0992b4.png,8179,702,552,Negative for intraepithelial lesion,0,data\processed\cric_crops\dd61f345bc7cdcbf3bb86d58eb0992b4_cell_8179.png,True,train
CRIC,ec342d2fc5da33cd79e9c1e3c507778e.png,8209,371,219,HSIL,1,data\processed\cric_crops\ec342d2fc5da33cd79e9c1e3c507778e_cell_8209.png,True,train
CRIC,ec342d2fc5da33cd79e9c1e3c507778e.png,8210,1053,821,Negative for intraepithelial lesion,0,data\processed\cric_crops\ec342d2fc5da33cd79e9c1e3c507778e_cell_8210.png,True,train
CRIC,408929e7f250196167bf4418c08fd999.png,8226,845,815,HSIL,1,data\processed\cric_crops\408929e7f250196167bf4418c08fd999_cell_8226.png,True,train
CRIC,408929e7f250196167bf4418c08fd999.png,8247,780,295,HSIL,1,data\processed\cric_crops\408929e7f250196167bf4418c08fd999_cell_8247.png,True,train
CRIC,408929e7f250196167bf4418c08fd999.png,8257,908,445,HSIL,1,data\processed\cric_crops\408929e7f250196167bf4418c08fd999_cell_8257.png,True,train
CRIC,408929e7f250196167bf4418c08fd999.png,8270,435,506,HSIL,1,data\processed\cric_crops\408929e7f250196167bf4418c08fd999_cell_8270.png,True,train
CRIC,5e0c3876e86a354de6847e17b71133a4.png,8285,305,296,HSIL,1,data\processed\cric_crops\5e0c3876e86a354de6847e17b71133a4_cell_8285.png,True,train
CRIC,5e0c3876e86a354de6847e17b71133a4.png,8330,924,682,HSIL,1,data\processed\cric_crops\5e0c3876e86a354de6847e17b71133a4_cell_8330.png,True,train
CRIC,62b10ef656ce919574d9479871af5aee.png,8419,978,702,HSIL,1,data\processed\cric_crops\62b10ef656ce919574d9479871af5aee_cell_8419.png,True,train
CRIC,62b10ef656ce919574d9479871af5aee.png,8435,939,404,HSIL,1,data\processed\cric_crops\62b10ef656ce919574d9479871af5aee_cell_8435.png,True,train
CRIC,62b10ef656ce919574d9479871af5aee.png,8441,821,548,HSIL,1,data\processed\cric_crops\62b10ef656ce919574d9479871af5aee_cell_8441.png,True,train
CRIC,19bdf3c429c892641865a1bd2b143fea.png,8503,69,279,HSIL,1,data\processed\cric_crops\19bdf3c429c892641865a1bd2b143fea_cell_8503.png,True,train
CRIC,19bdf3c429c892641865a1bd2b143fea.png,8531,218,739,HSIL,1,data\processed\cric_crops\19bdf3c429c892641865a1bd2b143fea_cell_8531.png,True,train
CRIC,19bdf3c429c892641865a1bd2b143fea.png,8535,249,616,HSIL,1,data\processed\cric_crops\19bdf3c429c892641865a1bd2b143fea_cell_8535.png,True,train
CRIC,19bdf3c429c892641865a1bd2b143fea.png,8537,314,662,HSIL,1,data\processed\cric_crops\19bdf3c429c892641865a1bd2b143fea_cell_8537.png,True,train
