dataset,image_filename,cell_id,x_pixel,y_pixel,class_bethesda,binary_label,crop_path,crop_valid,split
CRIC,9073bf65a95626d36c392876535fbd34.png,2037,857,64,Negative for intraepithelial lesion,0,data\processed\cric_crops\9073bf65a95626d36c392876535fbd34_cell_2037.png,True,train
CRIC,9073bf65a95626d36c392876535fbd34.png,2039,925,149,Negative for intraepithelial lesion,0,data\processed\cric_crops\9073bf65a95626d36c392876535fbd34_cell_2039.png,True,train
CRIC,9073bf65a95626d36c392876535fbd34.png,2044,150,935,Negative for intraepithelial lesion,0,data\processed\cric_crops\9073bf65a95626d36c392876535fbd34_cell_2044.png,True,train
CRIC,9073bf65a95626d36c392876535fbd34.png,2053,783,909,Negative for intraepithelial lesion,0,data\processed\cric_crops\9073bf65a95626d36c392876535fbd34_cell_2053.png,True,train
CRIC,9073bf65a95626d36c392876535fbd34.png,2064,1023,812,Negative for intraepithelial lesion,0,data\processed\cric_crops\9073bf65a95626d36c392876535fbd34_cell_2064.png,True,train
CRIC,9073bf65a95626d36c392876535fbd34.png,2071,1094,904,Negative for intraepithelial lesion,0,data\processed\cric_crops\9073bf65a95626d36c392876535fbd34_cell_2071.png,True,train
CRIC,9073bf65a95626d36c392876535fbd34.png,2084,1097,148,Negative for intraepithelial lesion,0,data\processed\cric_crops\9073bf65a95626d36c392876535fbd34_cell_2084.png,True,train
CRIC,9073bf65a95626d36c392876535fbd34.png,2093,213,516,ASC-H,1,data\processed\cric_crops\9073bf65a95626d36c392876535fbd34_cell_2093.png,True,train
CRIC,9073bf65a95626d36c392876535fbd34.png,2104,220,725,ASC-H,1,data\processed\cric_crops\9073bf65a95626d36c392876535fbd34_cell_2104.png,True,train
CRIC,9073bf65a95626d36c392876535fbd34.png,2110,353,630,ASC-H,1,data\processed\cric_crops\9073bf65a95626d36c392876535fbd34_cell_2110.png,True,train
CRIC,16032768fe56bbb933730762d726d263.png,2190,495,302,Negative for intraepithelial lesion,0,data\processed\cric_crops\16032768fe56bbb933730762d726d263_cell_2190.png,True,train
CRIC,16032768fe56bbb933730762d726d263.png,2196,880,450,Negative for intraepithelial lesion,0,data\processed\cric_crops\16032768fe56bbb933730762d726d263_cell_2196.png,True,train
CRIC,16032768fe56bbb933730762d726d263.png,2199,1060,533,Negative for intraepithelial lesion,0,data\processed\cric_crops\16032768fe56bbb933730762d726d263_cell_2199.png,True,train
CRIC,16032768fe56bbb933730762d726d263.png,2204,219,729,Negative for intraepithelial lesion,0,data\processed\cric_crops\16032768fe56bbb933730762d726d263_cell_2204.png,True,train
CRIC,16032768fe56bbb933730762d726d263.png,2206,343,622,Negative for intraepithelial lesion,0,data\processed\cric_crops\16032768fe56bbb933730762d726d263_cell_2206.png,True,train
CRIC,239fed60a9c2ffa1abce3e958b69f317.png,2237,603,75,Negative for intraepithelial lesion,0,data\processed\cric_crops\239fed60a9c2ffa1abce3e958b69f317_cell_2237.png,True,train
CRIC,515abacf9c89f439f90e7d34b406f581.png,2245,924,455,LSIL,1,data\processed\cric_crops\515abacf9c89f439f90e7d34b406f581_cell_2245.png,True,train
CRIC,515abacf9c89f439f90e7d34b406f581.png,2249,952,582,LSIL,1,data\processed\cric_crops\515abacf9c89f439f90e7d34b406f581_cell_2249.png,True,train
CRIC,515abacf9c89f439f90e7d34b406f581.png,2264,700,707,LSIL,1,data\processed\cric_crops\515abacf9c89f439f90e7d34b406f581_cell_2264.png,True,train
CRIC,515abacf9c89f439f90e7d34b406f581.png,2272,158,364,Negative for intraepithelial lesion,0,data\processed\cric_crops\515abacf9c89f439f90e7d34b406f581_cell_2272.png,True,train
CRIC,515abacf9c89f439f90e7d34b406f581.png,2274,1249,373,Negative for intraepithelial lesion,0,data\processed\cric_crops\515abacf9c89f439f90e7d34b406f581_cell_2274.png,True,train
CRIC,515abacf9c89f439f90e7d34b406f581.png,2275,162,744,Negative for intraepithelial lesion,0,data\processed\cric_crops\515abacf9c89f439f90e7d34b406f581_cell_2275.png,True,train
CRIC,a26e4ca310cc5150b95c849657f6d0d9.png,2276,693,694,LSIL,1,data\processed\cric_crops\a26e4ca310cc5150b95c849657f6d0d9_cell_2276.png,True,train
CRIC,fb5e83755f682922aee859fd52013c36.png,2286,615,567,Negative for intraepithelial lesion,0,data\processed\cric_crops\fb5e83755f682922aee859fd52013c36_cell_2286.png,True,train
CRIC,9a847d90855db08e9dbd0b040689c3cb.png,2290,668,491,LSIL,1,data\processed\cric_crops\9a847d90855db08e9dbd0b040689c3cb_cell_2290.png,True,train
CRIC,9a847d90855db08e9dbd0b040689c3cb.png,2304,659,760,LSIL,1,data\processed\cric_crops\9a847d90855db08e9dbd0b040689c3cb_cell_2304.png,True,train
CRIC,40387ef8bd22eb5167427ca9a25bc65a.png,2355,110,47,Negative for intraepithelial lesion,0,data\processed\cric_crops\40387ef8bd22eb5167427ca9a25bc65a_cell_2355.png,True,train
CRIC,491840cea6a38ba8af9779a0ec319f4e.png,2399,1165,522,Negative for intraepithelial lesion,0,data\processed\cric_crops\491840cea6a38ba8af9779a0ec319f4e_cell_2399.png,True,train
CRIC,5921d98f5baacc86b3a1445540c858ee.png,2485,1139,42,Negative for intraepithelial lesion,0,data\processed\cric_crops\5921d98f5baacc86b3a1445540c858ee_cell_2485.png,True,train
CRIC,5921d98f5baacc86b3a1445540c858ee.png,2489,1014,796,Negative for intraepithelial lesion,0,data\processed\cric_crops\5921d98f5baacc86b3a1445540c858ee_cell_2489.png,True,train
CRIC,31a989e43eb0a9645509eb60e068aefc.png,2500,443,899,Negative for intraepithelial lesion,0,data\processed\cric_crops\31a989e43eb0a9645509eb60e068aefc_cell_2500.png,True,train
CRIC,b4240350cfa007681725731c5eed73ac.png,2519,690,664,ASC-US,1,data\processed\cric_crops\b4240350cfa007681725731c5eed73ac_cell_2519.png,True,train
CRIC,9cb5c0144965b0274edc70210f100940.png,2523,1013,204,Negative for intraepithelial lesion,0,data\processed\cric_crops\9cb5c0144965b0274edc70210f100940_cell_2523.png,True,train
CRIC,9cb5c0144965b0274edc70210f100940.png,2525,753,135,Negative for intraepithelial lesion,0,data\processed\cric_crops\9cb5c0144965b0274edc70210f100940_cell_2525.png,True,train
CRIC,9cb5c0144965b0274edc70210f100940.png,2528,557,212,Negative for intraepithelial lesion,0,data\processed\cric_crops\9cb5c0144965b0274edc70210f100940_cell_2528.png,True,train
CRIC,debaf960d9af83738102e03ce40d4cc3.png,2566,864,362,LSIL,1,data\processed\cric_crops\debaf960d9af83738102e03ce40d4cc3_cell_2566.png,True,train
CRIC,debaf960d9af83738102e03ce40d4cc3.png,2576,965,250,LSIL,1,data\processed\cric_crops\debaf960d9af83738102e03ce40d4cc3_cell_2576.png,True,train
CRIC,e195831951b7e556d3ca5f497ad4bc9c.png,2601,918,702,Negative for intraepithelial lesion,0,data\processed\cric_crops\e195831951b7e556d3ca5f497ad4bc9c_cell_2601.png,True,train
CRIC,5b9327cfecd550d543d371d0c94b2bad.png,2653,669,649,Negative for intraepithelial lesion,0,data\processed\cric_crops\5b9327cfecd550d543d371d0c94b2bad_cell_2653.png,True,train
CRIC,5b9327cfecd550d543d371d0c94b2bad.png,2656,1163,867,Negative for intraepithelial lesion,0,data\processed\cric_crops\5b9327cfecd550d543d371d0c94b2bad_cell_2656.png,True,train
CRIC,aee74e3c1bcd82561303ee974d31c08f.png,2735,763,414,LSIL,1,data\processed\cric_crops\aee74e3c1bcd82561303ee974d31c08f_cell_2735.png,True,train
CRIC,aee74e3c1bcd82561303ee974d31c08f.png,2737,903,447,LSIL,1,data\processed\cric_crops\aee74e3c1bcd82561303ee974d31c08f_cell_2737.png,True,train
CRIC,aee74e3c1bcd82561303ee974d31c08f.png,2744,210,787,Negative for intraepithelial lesion,0,data\processed\cric_crops\aee74e3c1bcd82561303ee974d31c08f_cell_2744.png,True,train
CRIC,aee74e3c1bcd82561303ee974d31c08f.png,2749,593,545,LSIL,1,data\processed\cric_crops\aee74e3c1bcd82561303ee974d31c08f_cell_2749.png,True,train
CRIC,8c21e0dc6b8fbeddfd6f9923b4b1054c.png,2778,1153,474,Negative for intraepithelial lesion,0,data\processed\cric_crops\8c21e0dc6b8fbeddfd6f9923b4b1054c_cell_2778.png,True,train
CRIC,30cef53c58d14524f9d49e24af9887fa.png,2802,375,379,Negative for intraepithelial lesion,0,data\processed\cric_crops\30cef53c58d14524f9d49e24af9887fa_cell_2802.png,True,train
CRIC,c5304cb4ceea0d7c9c64e26b6b3e804e.png,2809,112,290,Negative for intraepithelial lesion,0,data\processed\cric_crops\c5304cb4ceea0d7c9c64e26b6b3e804e_cell_2809.png,True,train
CRIC,c5304cb4ceea0d7c9c64e26b6b3e804e.png,2813,222,453,Negative for intraepithelial lesion,0,data\processed\cric_crops\c5304cb4ceea0d7c9c64e26b6b3e804e_cell_2813.png,True,train
CRIC,7c38ddce962298663b96ec38a7561b56.png,2833,538,727,Negative for intraepithelial lesion,0,data\processed\cric_crops\7c38ddce962298663b96ec38a7561b56_cell_2833.png,True,train
CRIC,7c38ddce962298663b96ec38a7561b56.png,2839,714,316,Negative for intraepithelial lesion,0,data\processed\cric_crops\7c38ddce962298663b96ec38a7561b56_cell_2839.png,True,train
CRIC,7c38ddce962298663b96ec38a7561b56.png,2847,378,72,Negative for intraepithelial lesion,0,data\processed\cric_crops\7c38ddce962298663b96ec38a7561b56_cell_2847.png,True,train
CRIC,7b04019e566ede8ebbbce0ffd3a7601e.png,2900,1004,288,Negative for intraepithelial lesion,0,data\processed\cric_crops\7b04019e566ede8ebbbce0ffd3a7601e_cell_2900.png,True,train
CRIC,ba64e833160b9da794e7aeb64207ba69.png,2909,868,638,ASC-US,1,data\processed\cric_crops\ba64e833160b9da794e7aeb64207ba69_cell_2909.png,True,train
CRIC,ba64e833160b9da794e7aeb64207ba69.png,2913,153,144,Negative for intraepithelial lesion,0,data\processed\cric_crops\ba64e833160b9da794e7aeb64207ba69_cell_2913.png,True,train
CRIC,ba64e833160b9da794e7aeb64207ba69.png,2917,687,25,Negative for intraepithelial lesion,0,data\processed\cric_crops\ba64e833160b9da794e7aeb64207ba69_cell_2917.png,True,train
CRIC,ba64e833160b9da794e7aeb64207ba69.png,2919,493,254,Negative for intraepithelial lesion,0,data\processed\cric_crops\ba64e833160b9da794e7aeb64207ba69_cell_2919.png,True,train
CRIC,ba64e833160b9da794e7aeb64207ba69.png,2925,928,760,Negative for intraepithelial lesion,0,data\processed\cric_crops\ba64e833160b9da794e7aeb64207ba69_cell_2925.png,True,train
CRIC,f195a1576fa4437e8f31f35959554eda.png,2960,698,377,Negative for intraepithelial lesion,0,data\processed\cric_crops\f195a1576fa4437e8f31f35959554eda_cell_2960.png,True,train
CRIC,f195a1576fa4437e8f31f35959554eda.png,2962,905,631,Negative for intraepithelial lesion,0,data\processed\cric_crops\f195a1576fa4437e8f31f35959554eda_cell_2962.png,True,train
CRIC,f195a1576fa4437e8f31f35959554eda.png,2973,839,362,Negative for intraepithelial lesion,0,data\processed\cric_crops\f195a1576fa4437e8f31f35959554eda_cell_2973.png,True,train
CRIC,f195a1576fa4437e8f31f35959554eda.png,2978,402,220,Negative for intraepithelial lesion,0,data\processed\cric_crops\f195a1576fa4437e8f31f35959554eda_cell_2978.png,True,train
CRIC,519e7eefd219097919196d38beb06136.png,3078,365,652,ASC-US,1,data\processed\cric_crops\519e7eefd219097919196d38beb06136_cell_3078.png,True,train
CRIC,519e7eefd219097919196d38beb06136.png,3082,465,506,Negative for intraepithelial lesion,0,data\processed\cric_crops\519e7eefd219097919196d38beb06136_cell_3082.png,True,train
CRIC,14ea41d8e885c165390da7e03f594d9d.png,3084,397,691,ASC-US,1,data\processed\cric_crops\14ea41d8e885c165390da7e03f594d9d_cell_3084.png,True,train
CRIC,14ea41d8e885c165390da7e03f594d9d.png,3099,868,277,ASC-US,1,data\processed\cric_crops\14ea41d8e885c165390da7e03f594d9d_cell_3099.png,True,train
CRIC,14ea41d8e885c165390da7e03f594d9d.png,3105,1045,470,Negative for intraepithelial lesion,0,data\processed\cric_crops\14ea41d8e885c165390da7e03f594d9d_cell_3105.png,True,train
CRIC,14ea41d8e885c165390da7e03f594d9d.png,3108,140,605,ASC-US,1,data\processed\cric_crops\14ea41d8e885c165390da7e03f594d9d_cell_3108.png,True,train
CRIC,a57e3c97ad51375f4656963d6bd88f8d.png,3113,742,546,ASC-US,1,data\processed\cric_crops\a57e3c97ad51375f4656963d6bd88f8d_cell_3113.png,True,train
CRIC,a57e3c97ad51375f4656963d6bd88f8d.png,3116,767,92,Negative for intraepithelial lesion,0,data\processed\cric_crops\a57e3c97ad51375f4656963d6bd88f8d_cell_3116.png,True,train
CRIC,a57e3c97ad51375f4656963d6bd88f8d.png,3120,805,184,Negative for intraepithelial lesion,0,data\processed\cric_crops\a57e3c97ad51375f4656963d6bd88f8d_cell_3120.png,True,train
CRIC,a57e3c97ad51375f4656963d6bd88f8d.png,3143,739,238,Negative for intraepithelial lesion,0,data\processed\cric_crops\a57e3c97ad51375f4656963d6bd88f8d_cell_3143.png,True,train
CRIC,5966509346d31911ac8644a23e128f56.png,3151,347,806,ASC-US,1,data\processed\cric_crops\5966509346d31911ac8644a23e128f56_cell_3151.png,True,train
CRIC,5966509346d31911ac8644a23e128f56.png,3154,548,333,Negative for intraepithelial lesion,0,data\processed\cric_crops\5966509346d31911ac8644a23e128f56_cell_3154.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3170,812,649,ASC-US,1,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3170.png,True,train
CRIC,477a31e5481902c6624a3d0407be13bf.png,3205,365,265,Negative for intraepithelial lesion,0,data\processed\cric_crops\477a31e5481902c6624a3d0407be13bf_cell_3205.png,True,train
CRIC,1e4460705ccdffafa78ceef35bf11ad2.png,3221,847,538,Negative for intraepithelial lesion,0,data\processed\cric_crops\1e4460705ccdffafa78ceef35bf11ad2_cell_3221.png,True,train
CRIC,1e4460705ccdffafa78ceef35bf11ad2.png,3222,890,465,Negative for intraepithelial lesion,0,data\processed\cric_crops\1e4460705ccdffafa78ceef35bf11ad2_cell_3222.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3238,452,481,ASC-US,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3238.png,True,train
CRIC,5dccd5619d4469ed4516cbbcb4c29944.png,3240,730,619,ASC-US,1,data\processed\cric_crops\5dccd5619d4469ed4516cbbcb4c29944_cell_3240.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3253,328,33,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3253.png,True,train
CRIC,b5236e7b9f5dc7783cce4dbb5fb1a082.png,3269,257,602,Negative for intraepithelial lesion,0,data\processed\cric_crops\b5236e7b9f5dc7783cce4dbb5fb1a082_cell_3269.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3274,639,544,ASC-US,1,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3274.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3298,218,294,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3298.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3311,120,588,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3311.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3325,263,674,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3325.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3328,230,954,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3328.png,True,train
CRIC,449a3b9bd9ad2cc080d8960bb3834968.png,3331,103,781,Negative for intraepithelial lesion,0,data\processed\cric_crops\449a3b9bd9ad2cc080d8960bb3834968_cell_3331.png,True,train
CRIC,5d8297d46d5babc9aaba0652a2a5051f.png,3348,399,672,Negative for intraepithelial lesion,0,data\processed\cric_crops\5d8297d46d5babc9aaba0652a2a5051f_cell_3348.png,True,train
CRIC,5d8297d46d5babc9aaba0652a2a5051f.png,3350,335,827,Negative for intraepithelial lesion,0,data\processed\cric_crops\5d8297d46d5babc9aaba0652a2a5051f_cell_3350.png,True,train
CRIC,5d8297d46d5babc9aaba0652a2a5051f.png,3354,318,997,Negative for intraepithelial lesion,0,data\processed\cric_crops\5d8297d46d5babc9aaba0652a2a5051f_cell_3354.png,True,train
CRIC,5d8297d46d5babc9aaba0652a2a5051f.png,3373,32,38,Negative for intraepithelial lesion,0,data\processed\cric_crops\5d8297d46d5babc9aaba0652a2a5051f_cell_3373.png,True,train
CRIC,4929d79aaa3dcea4133f2a17cb7e10e0.png,3375,759,775,ASC-US,1,data\processed\cric_crops\4929d79aaa3dcea4133f2a17cb7e10e0_cell_3375.png,True,train
CRIC,4929d79aaa3dcea4133f2a17cb7e10e0.png,3402,673,831,Negative for intraepithelial lesion,0,data\processed\cric_crops\4929d79aaa3dcea4133f2a17cb7e10e0_cell_3402.png,True,train
CRIC,4929d79aaa3dcea4133f2a17cb7e10e0.png,3407,844,972,Negative for intraepithelial lesion,0,data\processed\cric_crops\4929d79aaa3dcea4133f2a17cb7e10e0_cell_3407.png,True,train
CRIC,4929d79aaa3dcea4133f2a17cb7e10e0.png,3410,1232,731,Negative for intraepithelial lesion,0,data\processed\cric_crops\4929d79aaa3dcea4133f2a17cb7e10e0_cell_3410.png,True,train
CRIC,4929d79aaa3dcea4133f2a17cb7e10e0.png,3412,844,701,Negative for intraepithelial lesion,0,data\processed\cric_crops\4929d79aaa3dcea4133f2a17cb7e10e0_cell_3412.png,True,train
CRIC,4929d79aaa3dcea4133f2a17cb7e10e0.png,3415,1268,985,Negative for intraepithelial lesion,0,data\processed\cric_crops\4929d79aaa3dcea4133f2a17cb7e10e0_cell_3415.png,True,train
CRIC,17192f69185395519f65be5358d32c3f.png,3468,1123,739,Negative for intraepithelial lesion,0,data\processed\cric_crops\17192f69185395519f65be5358d32c3f_cell_3468.png,True,train
CRIC,17192f69185395519f65be5358d32c3f.png,3470,272,756,Negative for intraepithelial lesion,0,data\processed\cric_crops\17192f69185395519f65be5358d32c3f_cell_3470.png,True,train
CRIC,17192f69185395519f65be5358d32c3f.png,3479,765,293,LSIL,1,data\processed\cric_crops\17192f69185395519f65be5358d32c3f_cell_3479.png,True,train
CRIC,17192f69185395519f65be5358d32c3f.png,3488,755,746,LSIL,1,data\processed\cric_crops\17192f69185395519f65be5358d32c3f_cell_3488.png,True,train
CRIC,0d2057f820c3b157fd030fe3308f60dc.png,3493,277,53,Negative for intraepithelial lesion,0,data\processed\cric_crops\0d2057f820c3b157fd030fe3308f60dc_cell_3493.png,True,train
CRIC,0d2057f820c3b157fd030fe3308f60dc.png,3494,283,108,Negative for intraepithelial lesion,0,data\processed\cric_crops\0d2057f820c3b157fd030fe3308f60dc_cell_3494.png,True,train
CRIC,0d2057f820c3b157fd030fe3308f60dc.png,3503,925,330,Negative for intraepithelial lesion,0,data\processed\cric_crops\0d2057f820c3b157fd030fe3308f60dc_cell_3503.png,True,train
CRIC,0d2057f820c3b157fd030fe3308f60dc.png,3506,998,159,Negative for intraepithelial lesion,0,data\processed\cric_crops\0d2057f820c3b157fd030fe3308f60dc_cell_3506.png,True,train
CRIC,29f484bfc17af22288d78f7187777fc6.png,3511,714,512,ASC-US,1,data\processed\cric_crops\29f484bfc17af22288d78f7187777fc6_cell_3511.png,True,train
CRIC,8725a834d8421b4f506987ce6402613a.png,3547,263,913,Negative for intraepithelial lesion,0,data\processed\cric_crops\8725a834d8421b4f506987ce6402613a_cell_3547.png,True,train
CRIC,8725a834d8421b4f506987ce6402613a.png,3550,44,747,Negative for intraepithelial lesion,0,data\processed\cric_crops\8725a834d8421b4f506987ce6402613a_cell_3550.png,True,train
CRIC,02c6113a42960d9617990a3b291cf65d.png,3608,972,330,ASC-US,1,data\processed\cric_crops\02c6113a42960d9617990a3b291cf65d_cell_3608.png,True,train
CRIC,02c6113a42960d9617990a3b291cf65d.png,3609,1112,586,Negative for intraepithelial lesion,0,data\processed\cric_crops\02c6113a42960d9617990a3b291cf65d_cell_3609.png,True,train
CRIC,02c6113a42960d9617990a3b291cf65d.png,3621,303,263,Negative for intraepithelial lesion,0,data\processed\cric_crops\02c6113a42960d9617990a3b291cf65d_cell_3621.png,True,train
CRIC,02c6113a42960d9617990a3b291cf65d.png,3640,857,770,Negative for intraepithelial lesion,0,data\processed\cric_crops\02c6113a42960d9617990a3b291cf65d_cell_3640.png,True,train
CRIC,425f92ac0896cfea0e4e674cd449ce23.png,3674,924,790,ASC-US,1,data\processed\cric_crops\425f92ac0896cfea0e4e674cd449ce23_cell_3674.png,True,train
CRIC,425f92ac0896cfea0e4e674cd449ce23.png,3679,294,645,Negative for intraepithelial lesion,0,data\processed\cric_crops\425f92ac0896cfea0e4e674cd449ce23_cell_3679.png,True,train
CRIC,3b536324e212ad03ae37afcf97d0c760.png,3777,948,456,Negative for intraepithelial lesion,0,data\processed\cric_crops\3b536324e212ad03ae37afcf97d0c760_cell_3777.png,True,train
CRIC,3b536324e212ad03ae37afcf97d0c760.png,3784,898,687,LSIL,1,data\processed\cric_crops\3b536324e212ad03ae37afcf97d0c760_cell_3784.png,True,train
CRIC,303399e0cd747a0646339f4e1f6c91a9.png,3860,489,748,Negative for intraepithelial lesion,0,data\processed\cric_crops\303399e0cd747a0646339f4e1f6c91a9_cell_3860.png,True,train
CRIC,303399e0cd747a0646339f4e1f6c91a9.png,3864,28,348,Negative for intraepithelial lesion,0,data\processed\cric_crops\303399e0cd747a0646339f4e1f6c91a9_cell_3864.png,True,train
CRIC,da51093be0db6b3ccd477a6aeddc2261.png,3898,398,836,LSIL,1,data\processed\cric_crops\da51093be0db6b3ccd477a6aeddc2261_cell_3898.png,True,train
CRIC,da51093be0db6b3ccd477a6aeddc2261.png,3912,656,32,Negative for intraepithelial lesion,0,data\processed\cric_crops\da51093be0db6b3ccd477a6aeddc2261_cell_3912.png,True,train
CRIC,539a88e6ce009eee5398bdbada60ff23.png,3950,1119,267,Negative for intraepithelial lesion,0,data\processed\cric_crops\539a88e6ce009eee5398bdbada60ff23_cell_3950.png,True,train
CRIC,539a88e6ce009eee5398bdbada60ff23.png,3953,774,518,Negative for intraepithelial lesion,0,data\processed\cric_crops\539a88e6ce009eee5398bdbada60ff23_cell_3953.png,True,train
CRIC,539a88e6ce009eee5398bdbada60ff23.png,3958,548,675,Negative for intraepithelial lesion,0,data\processed\cric_crops\539a88e6ce009eee5398bdbada60ff23_cell_3958.png,True,train
CRIC,539a88e6ce009eee5398bdbada60ff23.png,3963,621,504,Negative for intraepithelial lesion,0,data\processed\cric_crops\539a88e6ce009eee5398bdbada60ff23_cell_3963.png,True,train
CRIC,539a88e6ce009eee5398bdbada60ff23.png,3967,862,385,LSIL,1,data\processed\cric_crops\539a88e6ce009eee5398bdbada60ff23_cell_3967.png,True,train
CRIC,539a88e6ce009eee5398bdbada60ff23.png,3970,952,508,LSIL,1,data\processed\cric_crops\539a88e6ce009eee5398bdbada60ff23_cell_3970.png,True,train
CRIC,539a88e6ce009eee5398bdbada60ff23.png,3972,36,175,Negative for intraepithelial lesion,0,data\processed\cric_crops\539a88e6ce009eee5398bdbada60ff23_cell_3972.png,True,train
CRIC,a5ce47f6a10f543bf7fdac28b709d30d.png,4015,674,131,Negative for intraepithelial lesion,0,data\processed\cric_crops\a5ce47f6a10f543bf7fdac28b709d30d_cell_4015.png,True,train
CRIC,a5ce47f6a10f543bf7fdac28b709d30d.png,4020,500,786,Negative for intraepithelial lesion,0,data\processed\cric_crops\a5ce47f6a10f543bf7fdac28b709d30d_cell_4020.png,True,train
CRIC,a5ce47f6a10f543bf7fdac28b709d30d.png,4040,914,838,LSIL,1,data\processed\cric_crops\a5ce47f6a10f543bf7fdac28b709d30d_cell_4040.png,True,train
CRIC,a5ce47f6a10f543bf7fdac28b709d30d.png,4053,743,780,ASC-US,1,data\processed\cric_crops\a5ce47f6a10f543bf7fdac28b709d30d_cell_4053.png,True,train
CRIC,ebdd17c9dd496a1231cc29c081e78e80.png,4067,651,616,LSIL,1,data\processed\cric_crops\ebdd17c9dd496a1231cc29c081e78e80_cell_4067.png,True,train
CRIC,c4f51dd4f48d013f69b4c5e2adced54d.png,4071,704,563,LSIL,1,data\processed\cric_crops\c4f51dd4f48d013f69b4c5e2adced54d_cell_4071.png,True,train
CRIC,c4f51dd4f48d013f69b4c5e2adced54d.png,4074,564,475,LSIL,1,data\processed\cric_crops\c4f51dd4f48d013f69b4c5e2adced54d_cell_4074.png,True,train
CRIC,c4f51dd4f48d013f69b4c5e2adced54d.png,4083,714,247,Negative for intraepithelial lesion,0,data\processed\cric_crops\c4f51dd4f48d013f69b4c5e2adced54d_cell_4083.png,True,train
CRIC,c4f51dd4f48d013f69b4c5e2adced54d.png,4086,871,701,Negative for intraepithelial lesion,0,data\processed\cric_crops\c4f51dd4f48d013f69b4c5e2adced54d_cell_4086.png,True,train
CRIC,c4f51dd4f48d013f69b4c5e2adced54d.png,4099,434,983,Negative for intraepithelial lesion,0,data\processed\cric_crops\c4f51dd4f48d013f69b4c5e2adced54d_cell_4099.png,True,train
CRIC,fb8f92d163cb0370fa7fa8e7bbaa4edc.png,4101,976,458,Negative for intraepithelial lesion,0,data\processed\cric_crops\fb8f92d163cb0370fa7fa8e7bbaa4edc_cell_4101.png,True,train
CRIC,fb8f92d163cb0370fa7fa8e7bbaa4edc.png,4126,369,758,Negative for intraepithelial lesion,0,data\processed\cric_crops\fb8f92d163cb0370fa7fa8e7bbaa4edc_cell_4126.png,True,train
CRIC,fb8f92d163cb0370fa7fa8e7bbaa4edc.png,4127,1248,20,Negative for intraepithelial lesion,0,data\processed\cric_crops\fb8f92d163cb0370fa7fa8e7bbaa4edc_cell_4127.png,True,train
CRIC,fb8f92d163cb0370fa7fa8e7bbaa4edc.png,4128,422,805,Negative for intraepithelial lesion,0,data\processed\cric_crops\fb8f92d163cb0370fa7fa8e7bbaa4edc_cell_4128.png,True,train
CRIC,d718a645caa4281cefd7d6dc8f54e36b.png,4130,173,357,Negative for intraepithelial lesion,0,data\processed\cric_crops\d718a645caa4281cefd7d6dc8f54e36b_cell_4130.png,True,train
CRIC,d718a645caa4281cefd7d6dc8f54e36b.png,4132,947,597,Negative for intraepithelial lesion,0,data\processed\cric_crops\d718a645caa4281cefd7d6dc8f54e36b_cell_4132.png,True,train
CRIC,d718a645caa4281cefd7d6dc8f54e36b.png,4136,493,418,LSIL,1,data\processed\cric_crops\d718a645caa4281cefd7d6dc8f54e36b_cell_4136.png,True,train
CRIC,431ffd642258bfa70558eb03afa9bc83.png,4146,743,513,LSIL,1,data\processed\cric_crops\431ffd642258bfa70558eb03afa9bc83_cell_4146.png,True,train
CRIC,431ffd642258bfa70558eb03afa9bc83.png,4153,727,698,Negative for intraepithelial lesion,0,data\processed\cric_crops\431ffd642258bfa70558eb03afa9bc83_cell_4153.png,True,train
CRIC,431ffd642258bfa70558eb03afa9bc83.png,4154,870,772,Negative for intraepithelial lesion,0,data\processed\cric_crops\431ffd642258bfa70558eb03afa9bc83_cell_4154.png,True,train
CRIC,9dc92f731aa43451aaccdaabbca220fa.png,4209,50,167,Negative for intraepithelial lesion,0,data\processed\cric_crops\9dc92f731aa43451aaccdaabbca220fa_cell_4209.png,True,train
